INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start training...
Start epoch 1 with learning rate 0.0007
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 376 batch loss 1.5160861 epoch total loss 1.67468262
Trained batch 377 batch loss 1.6010406 epoch total loss 1.67448723
Trained batch 378 batch loss 1.6068176 epoch total loss 1.67430818
Trained batch 379 batch loss 1.67651188 epoch total loss 1.67431402
Trained batch 380 batch loss 1.61900675 epoch total loss 1.67416847
Trained batch 381 batch loss 1.65877473 epoch total loss 1.67412806
Trained batch 382 batch loss 1.51217508 epoch total loss 1.67370403
Trained batch 383 batch loss 1.60202217 epoch total loss 1.67351687
Trained batch 384 batch loss 1.64168596 epoch total loss 1.6734339
Trained batch 385 batch loss 1.70612073 epoch total loss 1.67351878
Trained batch 386 batch loss 1.68070602 epoch total loss 1.67353749
Trained batch 387 batch loss 1.71235919 epoch total loss 1.67363775
Trained batch 388 batch loss 1.58680701 epoch total loss 1.67341399
Trained batch 389 batch loss 1.69240975 epoch total loss 1.67346275
Trained batch 390 batch loss 1.7492615 epoch total loss 1.67365706
Trained batch 391 batch loss 1.68196261 epoch total loss 1.67367828
Trained batch 392 batch loss 1.62382758 epoch total loss 1.67355108
Trained batch 393 batch loss 1.45874286 epoch total loss 1.67300451
Trained batch 394 batch loss 1.4185822 epoch total loss 1.67235875
Trained batch 395 batch loss 1.42781579 epoch total loss 1.6717397
Trained batch 396 batch loss 1.57602668 epoch total loss 1.67149794
Trained batch 397 batch loss 1.64634907 epoch total loss 1.67143464
Trained batch 398 batch loss 1.57663751 epoch total loss 1.67119658
Trained batch 399 batch loss 1.54268229 epoch total loss 1.67087448
Trained batch 400 batch loss 1.63408196 epoch total loss 1.67078245
Trained batch 401 batch loss 1.53000343 epoch total loss 1.67043149
Trained batch 402 batch loss 1.58123648 epoch total loss 1.67020965
Trained batch 403 batch loss 1.48696804 epoch total loss 1.66975486
Trained batch 404 batch loss 1.49610054 epoch total loss 1.66932499
Trained batch 405 batch loss 1.61031508 epoch total loss 1.6691792
Trained batch 406 batch loss 1.57214379 epoch total loss 1.66894019
Trained batch 407 batch loss 1.54541254 epoch total loss 1.66863668
Trained batch 408 batch loss 1.61448121 epoch total loss 1.668504
Trained batch 409 batch loss 1.63337398 epoch total loss 1.66841805
Trained batch 410 batch loss 1.59696364 epoch total loss 1.66824389
Trained batch 411 batch loss 1.60427773 epoch total loss 1.6680882
Trained batch 412 batch loss 1.63447547 epoch total loss 1.66800654
Trained batch 413 batch loss 1.64231205 epoch total loss 1.66794431
Trained batch 414 batch loss 1.66596162 epoch total loss 1.66793954
Trained batch 415 batch loss 1.6557436 epoch total loss 1.66791022
Trained batch 416 batch loss 1.6586082 epoch total loss 1.66788793
Trained batch 417 batch loss 1.68648195 epoch total loss 1.66793251
Trained batch 418 batch loss 1.70610404 epoch total loss 1.66802382
Trained batch 419 batch loss 1.51893258 epoch total loss 1.66766798
Trained batch 420 batch loss 1.53551912 epoch total loss 1.66735327
Trained batch 421 batch loss 1.37792575 epoch total loss 1.66666579
Trained batch 422 batch loss 1.34421206 epoch total loss 1.66590178
Trained batch 423 batch loss 1.48199487 epoch total loss 1.66546702
Trained batch 424 batch loss 1.48622084 epoch total loss 1.66504419
Trained batch 425 batch loss 1.28269458 epoch total loss 1.66414464
Trained batch 426 batch loss 1.35740387 epoch total loss 1.66342461
Trained batch 427 batch loss 1.35140193 epoch total loss 1.66269386
Trained batch 428 batch loss 1.42485452 epoch total loss 1.66213822
Trained batch 429 batch loss 1.5779357 epoch total loss 1.66194189
Trained batch 430 batch loss 1.60096908 epoch total loss 1.6618
Trained batch 431 batch loss 1.69431782 epoch total loss 1.66187561
Trained batch 432 batch loss 1.68506098 epoch total loss 1.66192925
Trained batch 433 batch loss 1.65392447 epoch total loss 1.66191077
Trained batch 434 batch loss 1.65726984 epoch total loss 1.66190016
Trained batch 435 batch loss 1.51198053 epoch total loss 1.66155541
Trained batch 436 batch loss 1.55825436 epoch total loss 1.66131842
Trained batch 437 batch loss 1.53615713 epoch total loss 1.66103196
Trained batch 438 batch loss 1.62515032 epoch total loss 1.66095
Trained batch 439 batch loss 1.39755523 epoch total loss 1.66035008
Trained batch 440 batch loss 1.39520955 epoch total loss 1.65974748
Trained batch 441 batch loss 1.42773521 epoch total loss 1.65922129
Trained batch 442 batch loss 1.49333727 epoch total loss 1.65884602
Trained batch 443 batch loss 1.62228107 epoch total loss 1.65876341
Trained batch 444 batch loss 1.53698778 epoch total loss 1.65848923
Trained batch 445 batch loss 1.62538421 epoch total loss 1.65841472
Trained batch 446 batch loss 1.53094554 epoch total loss 1.65812898
Trained batch 447 batch loss 1.44255257 epoch total loss 1.65764666
Trained batch 448 batch loss 1.51213 epoch total loss 1.65732193
Trained batch 449 batch loss 1.5349139 epoch total loss 1.6570493
Trained batch 450 batch loss 1.63787222 epoch total loss 1.65700674
Trained batch 451 batch loss 1.54989684 epoch total loss 1.65676928
Trained batch 452 batch loss 1.54805577 epoch total loss 1.65652871
Trained batch 453 batch loss 1.51453161 epoch total loss 1.65621519
Trained batch 454 batch loss 1.51402986 epoch total loss 1.65590203
Trained batch 455 batch loss 1.55429924 epoch total loss 1.65567887
Trained batch 456 batch loss 1.60341811 epoch total loss 1.65556419
Trained batch 457 batch loss 1.51548529 epoch total loss 1.6552577
Trained batch 458 batch loss 1.5694536 epoch total loss 1.6550703
Trained batch 459 batch loss 1.52217221 epoch total loss 1.65478075
Trained batch 460 batch loss 1.62886178 epoch total loss 1.65472436
Trained batch 461 batch loss 1.5821135 epoch total loss 1.65456688
Trained batch 462 batch loss 1.55741882 epoch total loss 1.6543566
Trained batch 463 batch loss 1.59331954 epoch total loss 1.65422475
Trained batch 464 batch loss 1.55428815 epoch total loss 1.65400934
Trained batch 465 batch loss 1.54058266 epoch total loss 1.65376544
Trained batch 466 batch loss 1.537516 epoch total loss 1.65351593
Trained batch 467 batch loss 1.58415771 epoch total loss 1.65336752
Trained batch 468 batch loss 1.44527888 epoch total loss 1.65292275
Trained batch 469 batch loss 1.60942006 epoch total loss 1.65283012
Trained batch 470 batch loss 1.66734326 epoch total loss 1.652861
Trained batch 471 batch loss 1.63884592 epoch total loss 1.6528312
Trained batch 472 batch loss 1.65378463 epoch total loss 1.65283334
Trained batch 473 batch loss 1.80682623 epoch total loss 1.6531589
Trained batch 474 batch loss 1.72258615 epoch total loss 1.65330541
Trained batch 475 batch loss 1.64701951 epoch total loss 1.65329218
Trained batch 476 batch loss 1.58789062 epoch total loss 1.65315473
Trained batch 477 batch loss 1.53337801 epoch total loss 1.65290368
Trained batch 478 batch loss 1.57238221 epoch total loss 1.65273523
Trained batch 479 batch loss 1.65040803 epoch total loss 1.65273035
Trained batch 480 batch loss 1.62625778 epoch total loss 1.65267527
Trained batch 481 batch loss 1.58691406 epoch total loss 1.65253854
Trained batch 482 batch loss 1.57920134 epoch total loss 1.65238643
Trained batch 483 batch loss 1.57076943 epoch total loss 1.65221739
Trained batch 484 batch loss 1.55516148 epoch total loss 1.65201688
Trained batch 485 batch loss 1.54400873 epoch total loss 1.6517942
Trained batch 486 batch loss 1.63589108 epoch total loss 1.65176141
Trained batch 487 batch loss 1.58937263 epoch total loss 1.65163326
Trained batch 488 batch loss 1.481076 epoch total loss 1.65128374
Trained batch 489 batch loss 1.52360356 epoch total loss 1.65102267
Trained batch 490 batch loss 1.48793399 epoch total loss 1.65068984
Trained batch 491 batch loss 1.53048933 epoch total loss 1.6504451
Trained batch 492 batch loss 1.57567298 epoch total loss 1.65029311
Trained batch 493 batch loss 1.51203465 epoch total loss 1.65001261
Trained batch 494 batch loss 1.40942574 epoch total loss 1.64952564
Trained batch 495 batch loss 1.48185372 epoch total loss 1.64918697
Trained batch 496 batch loss 1.59388661 epoch total loss 1.64907539
Trained batch 497 batch loss 1.43810737 epoch total loss 1.64865088
Trained batch 498 batch loss 1.62965429 epoch total loss 1.64861274
Trained batch 499 batch loss 1.53724504 epoch total loss 1.64838958
Trained batch 500 batch loss 1.62353837 epoch total loss 1.64833987
Trained batch 501 batch loss 1.33304799 epoch total loss 1.64771056
Trained batch 502 batch loss 1.3709805 epoch total loss 1.64715934
Trained batch 503 batch loss 1.35349131 epoch total loss 1.64657545
Trained batch 504 batch loss 1.38560963 epoch total loss 1.64605772
Trained batch 505 batch loss 1.57578433 epoch total loss 1.64591861
Trained batch 506 batch loss 1.52462256 epoch total loss 1.64567888
Trained batch 507 batch loss 1.67708337 epoch total loss 1.64574075
Trained batch 508 batch loss 1.62898064 epoch total loss 1.64570773
Trained batch 509 batch loss 1.62953043 epoch total loss 1.6456759
Trained batch 510 batch loss 1.63472509 epoch total loss 1.64565444
Trained batch 511 batch loss 1.62159503 epoch total loss 1.64560735
Trained batch 512 batch loss 1.59547901 epoch total loss 1.64550936
Trained batch 513 batch loss 1.62672603 epoch total loss 1.64547276
Trained batch 514 batch loss 1.60547245 epoch total loss 1.64539492
Trained batch 515 batch loss 1.70655203 epoch total loss 1.64551365
Trained batch 516 batch loss 1.66296375 epoch total loss 1.64554739
Trained batch 517 batch loss 1.56882215 epoch total loss 1.64539909
Trained batch 518 batch loss 1.5906496 epoch total loss 1.64529335
Trained batch 519 batch loss 1.45707798 epoch total loss 1.64493072
Trained batch 520 batch loss 1.37766838 epoch total loss 1.64441681
Trained batch 521 batch loss 1.53315878 epoch total loss 1.64420319
Trained batch 522 batch loss 1.52143312 epoch total loss 1.64396799
Trained batch 523 batch loss 1.44628882 epoch total loss 1.64359009
Trained batch 524 batch loss 1.36737323 epoch total loss 1.64306295
Trained batch 525 batch loss 1.44513321 epoch total loss 1.64268589
Trained batch 526 batch loss 1.43145013 epoch total loss 1.64228427
Trained batch 527 batch loss 1.54084992 epoch total loss 1.64209187
Trained batch 528 batch loss 1.50175714 epoch total loss 1.64182603
Trained batch 529 batch loss 1.49138212 epoch total loss 1.64154172
Trained batch 530 batch loss 1.52845478 epoch total loss 1.64132833
Trained batch 531 batch loss 1.47485399 epoch total loss 1.64101481
Trained batch 532 batch loss 1.52798748 epoch total loss 1.64080238
Trained batch 533 batch loss 1.53871751 epoch total loss 1.64061081
Trained batch 534 batch loss 1.61263275 epoch total loss 1.64055836
Trained batch 535 batch loss 1.41465604 epoch total loss 1.64013612
Trained batch 536 batch loss 1.27441454 epoch total loss 1.63945389
Trained batch 537 batch loss 1.20020974 epoch total loss 1.63863587
Trained batch 538 batch loss 1.4766711 epoch total loss 1.63833487
Trained batch 539 batch loss 1.62998152 epoch total loss 1.63831937
Trained batch 540 batch loss 1.67254281 epoch total loss 1.63838279
Trained batch 541 batch loss 1.70145261 epoch total loss 1.63849938
Trained batch 542 batch loss 1.56354856 epoch total loss 1.6383611
Trained batch 543 batch loss 1.57529747 epoch total loss 1.63824499
Trained batch 544 batch loss 1.57456851 epoch total loss 1.63812792
Trained batch 545 batch loss 1.55331683 epoch total loss 1.63797235
Trained batch 546 batch loss 1.44847369 epoch total loss 1.63762534
Trained batch 547 batch loss 1.48793626 epoch total loss 1.63735163
Trained batch 548 batch loss 1.48873138 epoch total loss 1.63708043
Trained batch 549 batch loss 1.35381734 epoch total loss 1.63656449
Trained batch 550 batch loss 1.48125708 epoch total loss 1.63628209
Trained batch 551 batch loss 1.63199711 epoch total loss 1.63627434
Trained batch 552 batch loss 1.63491595 epoch total loss 1.63627183
Trained batch 553 batch loss 1.58830738 epoch total loss 1.63618505
Trained batch 554 batch loss 1.55714297 epoch total loss 1.63604236
Trained batch 555 batch loss 1.5729686 epoch total loss 1.63592887
Trained batch 556 batch loss 1.54465747 epoch total loss 1.63576472
Trained batch 557 batch loss 1.39173698 epoch total loss 1.6353265
Trained batch 558 batch loss 1.46693814 epoch total loss 1.63502479
Trained batch 559 batch loss 1.50149345 epoch total loss 1.63478577
Trained batch 560 batch loss 1.6148262 epoch total loss 1.63475013
Trained batch 561 batch loss 1.57773018 epoch total loss 1.63464856
Trained batch 562 batch loss 1.58705413 epoch total loss 1.6345638
Trained batch 563 batch loss 1.53109598 epoch total loss 1.63438
Trained batch 564 batch loss 1.55658722 epoch total loss 1.63424206
Trained batch 565 batch loss 1.57627273 epoch total loss 1.63413954
Trained batch 566 batch loss 1.55779505 epoch total loss 1.63400459
Trained batch 567 batch loss 1.57548594 epoch total loss 1.63390148
Trained batch 568 batch loss 1.59911585 epoch total loss 1.6338402
Trained batch 569 batch loss 1.58756423 epoch total loss 1.6337589
Trained batch 570 batch loss 1.49508739 epoch total loss 1.63351572
Trained batch 571 batch loss 1.58765924 epoch total loss 1.63343537
Trained batch 572 batch loss 1.57558322 epoch total loss 1.63333416
Trained batch 573 batch loss 1.52994704 epoch total loss 1.6331538
Trained batch 574 batch loss 1.5485456 epoch total loss 1.63300633
Trained batch 575 batch loss 1.69016147 epoch total loss 1.63310575
Trained batch 576 batch loss 1.63734508 epoch total loss 1.63311315
Trained batch 577 batch loss 1.64988959 epoch total loss 1.63314223
Trained batch 578 batch loss 1.58932662 epoch total loss 1.63306642
Trained batch 579 batch loss 1.66613293 epoch total loss 1.63312364
Trained batch 580 batch loss 1.61951613 epoch total loss 1.63310015
Trained batch 581 batch loss 1.5546205 epoch total loss 1.63296509
Trained batch 582 batch loss 1.59183919 epoch total loss 1.6328944
Trained batch 583 batch loss 1.63136864 epoch total loss 1.63289177
Trained batch 584 batch loss 1.49763203 epoch total loss 1.63266015
Trained batch 585 batch loss 1.55096292 epoch total loss 1.63252044
Trained batch 586 batch loss 1.67906499 epoch total loss 1.6326
Trained batch 587 batch loss 1.60976207 epoch total loss 1.63256097
Trained batch 588 batch loss 1.56757104 epoch total loss 1.63245046
Trained batch 589 batch loss 1.59292674 epoch total loss 1.63238335
Trained batch 590 batch loss 1.63340116 epoch total loss 1.63238513
Trained batch 591 batch loss 1.56634402 epoch total loss 1.63227344
Trained batch 592 batch loss 1.5100677 epoch total loss 1.63206697
Trained batch 593 batch loss 1.60800958 epoch total loss 1.63202643
Trained batch 594 batch loss 1.52951491 epoch total loss 1.63185394
Trained batch 595 batch loss 1.50828576 epoch total loss 1.63164628
Trained batch 596 batch loss 1.59053636 epoch total loss 1.63157725
Trained batch 597 batch loss 1.58764935 epoch total loss 1.6315037
Trained batch 598 batch loss 1.49479425 epoch total loss 1.63127506
Trained batch 599 batch loss 1.44165373 epoch total loss 1.63095856
Trained batch 600 batch loss 1.56010938 epoch total loss 1.63084042
Trained batch 601 batch loss 1.51964092 epoch total loss 1.63065541
Trained batch 602 batch loss 1.44114804 epoch total loss 1.6303407
Trained batch 603 batch loss 1.50532639 epoch total loss 1.63013327
Trained batch 604 batch loss 1.4948895 epoch total loss 1.6299094
Trained batch 605 batch loss 1.45346093 epoch total loss 1.62961781
Trained batch 606 batch loss 1.38767862 epoch total loss 1.62921858
Trained batch 607 batch loss 1.47919774 epoch total loss 1.62897146
Trained batch 608 batch loss 1.54242945 epoch total loss 1.628829
Trained batch 609 batch loss 1.54921603 epoch total loss 1.62869835
Trained batch 610 batch loss 1.460536 epoch total loss 1.62842262
Trained batch 611 batch loss 1.53623509 epoch total loss 1.6282717
Trained batch 612 batch loss 1.57575583 epoch total loss 1.62818587
Trained batch 613 batch loss 1.50771809 epoch total loss 1.62798929
Trained batch 614 batch loss 1.52399087 epoch total loss 1.6278199
Trained batch 615 batch loss 1.55675721 epoch total loss 1.62770438
Trained batch 616 batch loss 1.45730686 epoch total loss 1.62742782
Trained batch 617 batch loss 1.37895691 epoch total loss 1.62702513
Trained batch 618 batch loss 1.5005368 epoch total loss 1.62682045
Trained batch 619 batch loss 1.56682277 epoch total loss 1.62672353
Trained batch 620 batch loss 1.595577 epoch total loss 1.62667334
Trained batch 621 batch loss 1.65441573 epoch total loss 1.62671804
Trained batch 622 batch loss 1.7017982 epoch total loss 1.62683868
Trained batch 623 batch loss 1.66687059 epoch total loss 1.62690294
Trained batch 624 batch loss 1.65761662 epoch total loss 1.62695217
Trained batch 625 batch loss 1.40458596 epoch total loss 1.62659633
Trained batch 626 batch loss 1.30567706 epoch total loss 1.62608373
Trained batch 627 batch loss 1.29769242 epoch total loss 1.62555993
Trained batch 628 batch loss 1.36671734 epoch total loss 1.6251477
Trained batch 629 batch loss 1.27738404 epoch total loss 1.62459493
Trained batch 630 batch loss 1.39953399 epoch total loss 1.62423766
Trained batch 631 batch loss 1.57187438 epoch total loss 1.62415457
Trained batch 632 batch loss 1.60942852 epoch total loss 1.6241312
Trained batch 633 batch loss 1.53915036 epoch total loss 1.62399697
Trained batch 634 batch loss 1.61258078 epoch total loss 1.62397897
Trained batch 635 batch loss 1.56524038 epoch total loss 1.62388635
Trained batch 636 batch loss 1.48667121 epoch total loss 1.6236707
Trained batch 637 batch loss 1.46562648 epoch total loss 1.6234225
Trained batch 638 batch loss 1.63467157 epoch total loss 1.62344
Trained batch 639 batch loss 1.52629423 epoch total loss 1.62328792
Trained batch 640 batch loss 1.51718533 epoch total loss 1.62312222
Trained batch 641 batch loss 1.57333279 epoch total loss 1.62304461
Trained batch 642 batch loss 1.49758244 epoch total loss 1.62284911
Trained batch 643 batch loss 1.3715688 epoch total loss 1.62245834
Trained batch 644 batch loss 1.44277477 epoch total loss 1.62217927
Trained batch 645 batch loss 1.32525754 epoch total loss 1.621719
Trained batch 646 batch loss 1.38186789 epoch total loss 1.62134767
Trained batch 647 batch loss 1.59242702 epoch total loss 1.62130296
Trained batch 648 batch loss 1.51881611 epoch total loss 1.62114477
Trained batch 649 batch loss 1.73776388 epoch total loss 1.62132454
Trained batch 650 batch loss 1.616575 epoch total loss 1.62131727
Trained batch 651 batch loss 1.72371006 epoch total loss 1.62147462
Trained batch 652 batch loss 1.67260551 epoch total loss 1.62155306
Trained batch 653 batch loss 1.59845293 epoch total loss 1.62151778
Trained batch 654 batch loss 1.45551682 epoch total loss 1.62126398
Trained batch 655 batch loss 1.46587384 epoch total loss 1.62102664
Trained batch 656 batch loss 1.52552915 epoch total loss 1.62088108
