INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start Simple Baseline training...
Start epoch 1 with learning rate 0.0003
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 376 batch loss 1.59383559 epoch total loss 1.54285848
Trained batch 377 batch loss 1.70607257 epoch total loss 1.54329145
Trained batch 378 batch loss 1.62309539 epoch total loss 1.54350257
Trained batch 379 batch loss 1.58192456 epoch total loss 1.5436039
Trained batch 380 batch loss 1.68120575 epoch total loss 1.54396605
Trained batch 381 batch loss 1.59693456 epoch total loss 1.54410505
Trained batch 382 batch loss 1.62022901 epoch total loss 1.54430437
Trained batch 383 batch loss 1.5628469 epoch total loss 1.54435277
Trained batch 384 batch loss 1.56623554 epoch total loss 1.54440975
Trained batch 385 batch loss 1.6897893 epoch total loss 1.54478741
Trained batch 386 batch loss 1.58086205 epoch total loss 1.54488087
Trained batch 387 batch loss 1.60761774 epoch total loss 1.54504299
Trained batch 388 batch loss 1.52800214 epoch total loss 1.54499912
Trained batch 389 batch loss 1.70307672 epoch total loss 1.54540551
Trained batch 390 batch loss 1.56198454 epoch total loss 1.54544806
Trained batch 391 batch loss 1.57606041 epoch total loss 1.54552627
Trained batch 392 batch loss 1.69929409 epoch total loss 1.54591846
Trained batch 393 batch loss 1.6767664 epoch total loss 1.54625142
Trained batch 394 batch loss 1.50618279 epoch total loss 1.54614973
Trained batch 395 batch loss 1.53004181 epoch total loss 1.54610884
Trained batch 396 batch loss 1.57572043 epoch total loss 1.54618371
Trained batch 397 batch loss 1.51199102 epoch total loss 1.54609752
Trained batch 398 batch loss 1.55133522 epoch total loss 1.54611063
Trained batch 399 batch loss 1.59933901 epoch total loss 1.54624414
Trained batch 400 batch loss 1.56940937 epoch total loss 1.54630208
Trained batch 401 batch loss 1.51038301 epoch total loss 1.54621243
Trained batch 402 batch loss 1.54631841 epoch total loss 1.54621267
Trained batch 403 batch loss 1.56729853 epoch total loss 1.54626513
Trained batch 404 batch loss 1.61016202 epoch total loss 1.54642332
Trained batch 405 batch loss 1.48604083 epoch total loss 1.54627419
Trained batch 406 batch loss 1.60626268 epoch total loss 1.54642189
Trained batch 407 batch loss 1.34167981 epoch total loss 1.54591882
Trained batch 408 batch loss 1.48484182 epoch total loss 1.54576921
Trained batch 409 batch loss 1.47126341 epoch total loss 1.54558694
Trained batch 410 batch loss 1.44859838 epoch total loss 1.54535043
Trained batch 411 batch loss 1.54940116 epoch total loss 1.54536021
Trained batch 412 batch loss 1.52518249 epoch total loss 1.54531133
Trained batch 413 batch loss 1.3929925 epoch total loss 1.54494262
Trained batch 414 batch loss 1.70250595 epoch total loss 1.54532313
Trained batch 415 batch loss 1.68898392 epoch total loss 1.54566932
Trained batch 416 batch loss 1.42398143 epoch total loss 1.5453769
Trained batch 417 batch loss 1.3944205 epoch total loss 1.54501486
Trained batch 418 batch loss 1.41882515 epoch total loss 1.5447129
Trained batch 419 batch loss 1.520082 epoch total loss 1.54465413
Trained batch 420 batch loss 1.4961189 epoch total loss 1.5445385
Trained batch 421 batch loss 1.56388545 epoch total loss 1.54458451
Trained batch 422 batch loss 1.5899477 epoch total loss 1.54469204
Trained batch 423 batch loss 1.45809102 epoch total loss 1.54448724
Trained batch 424 batch loss 1.50678551 epoch total loss 1.54439831
Trained batch 425 batch loss 1.50795949 epoch total loss 1.54431248
Trained batch 426 batch loss 1.51717365 epoch total loss 1.54424882
Trained batch 427 batch loss 1.5179615 epoch total loss 1.54418719
Trained batch 428 batch loss 1.41110086 epoch total loss 1.54387617
Trained batch 429 batch loss 1.37515378 epoch total loss 1.5434829
Trained batch 430 batch loss 1.56871414 epoch total loss 1.54354167
Trained batch 431 batch loss 1.51660466 epoch total loss 1.54347908
Trained batch 432 batch loss 1.54824257 epoch total loss 1.54349
Trained batch 433 batch loss 1.5675931 epoch total loss 1.54354572
Trained batch 434 batch loss 1.32114196 epoch total loss 1.54303324
Trained batch 435 batch loss 1.53021133 epoch total loss 1.5430038
Trained batch 436 batch loss 1.63128591 epoch total loss 1.54320633
Trained batch 437 batch loss 1.55438209 epoch total loss 1.54323184
Trained batch 438 batch loss 1.45119429 epoch total loss 1.54302168
Trained batch 439 batch loss 1.59147882 epoch total loss 1.54313207
Trained batch 440 batch loss 1.57073212 epoch total loss 1.54319489
Trained batch 441 batch loss 1.50459099 epoch total loss 1.54310727
Trained batch 442 batch loss 1.53330898 epoch total loss 1.54308522
Trained batch 443 batch loss 1.47699153 epoch total loss 1.54293597
Trained batch 444 batch loss 1.37332892 epoch total loss 1.54255402
Trained batch 445 batch loss 1.40729368 epoch total loss 1.54225
Trained batch 446 batch loss 1.4555124 epoch total loss 1.54205561
Trained batch 447 batch loss 1.40322208 epoch total loss 1.54174495
Trained batch 448 batch loss 1.39144158 epoch total loss 1.54140937
Trained batch 449 batch loss 1.28292584 epoch total loss 1.54083359
Trained batch 450 batch loss 1.22686458 epoch total loss 1.54013586
Trained batch 451 batch loss 1.42614639 epoch total loss 1.53988314
Trained batch 452 batch loss 1.45875406 epoch total loss 1.53970361
Trained batch 453 batch loss 1.48832476 epoch total loss 1.53959024
Trained batch 454 batch loss 1.45729399 epoch total loss 1.53940892
Trained batch 455 batch loss 1.4456594 epoch total loss 1.53920293
Trained batch 456 batch loss 1.48885894 epoch total loss 1.53909254
Trained batch 457 batch loss 1.48698723 epoch total loss 1.53897846
Trained batch 458 batch loss 1.40016699 epoch total loss 1.53867531
Trained batch 459 batch loss 1.46120465 epoch total loss 1.53850651
Trained batch 460 batch loss 1.4163264 epoch total loss 1.53824091
Trained batch 461 batch loss 1.47403193 epoch total loss 1.53810167
Trained batch 462 batch loss 1.43749332 epoch total loss 1.537884
Trained batch 463 batch loss 1.32498527 epoch total loss 1.53742421
Trained batch 464 batch loss 1.3241396 epoch total loss 1.53696454
Trained batch 465 batch loss 1.31041551 epoch total loss 1.53647733
Trained batch 466 batch loss 1.36568499 epoch total loss 1.53611076
Trained batch 467 batch loss 1.59560919 epoch total loss 1.53623819
Trained batch 468 batch loss 1.46444702 epoch total loss 1.53608477
Trained batch 469 batch loss 1.64267707 epoch total loss 1.5363121
Trained batch 470 batch loss 1.63910341 epoch total loss 1.53653085
Trained batch 471 batch loss 1.55152965 epoch total loss 1.53656268
Trained batch 472 batch loss 1.52168179 epoch total loss 1.53653109
Trained batch 473 batch loss 1.44944859 epoch total loss 1.53634703
Trained batch 474 batch loss 1.09815717 epoch total loss 1.53542256
Trained batch 475 batch loss 1.40680933 epoch total loss 1.53515172
Trained batch 476 batch loss 1.45516264 epoch total loss 1.53498363
Trained batch 477 batch loss 1.43055558 epoch total loss 1.53476465
Trained batch 478 batch loss 1.48791456 epoch total loss 1.53466666
Trained batch 479 batch loss 1.66048467 epoch total loss 1.53492928
Trained batch 480 batch loss 1.58123481 epoch total loss 1.53502584
Trained batch 481 batch loss 1.53636718 epoch total loss 1.53502858
Trained batch 482 batch loss 1.5568614 epoch total loss 1.535074
Trained batch 483 batch loss 1.3653307 epoch total loss 1.53472257
Trained batch 484 batch loss 1.50217867 epoch total loss 1.53465533
Trained batch 485 batch loss 1.52246666 epoch total loss 1.53463018
Trained batch 486 batch loss 1.61690509 epoch total loss 1.53479946
Trained batch 487 batch loss 1.62270069 epoch total loss 1.53497994
Trained batch 488 batch loss 1.58536172 epoch total loss 1.53508317
Trained batch 489 batch loss 1.54029393 epoch total loss 1.53509378
Trained batch 490 batch loss 1.68854284 epoch total loss 1.53540695
Trained batch 491 batch loss 1.83514404 epoch total loss 1.53601742
Trained batch 492 batch loss 1.5564549 epoch total loss 1.53605902
Trained batch 493 batch loss 1.71054459 epoch total loss 1.53641295
Trained batch 494 batch loss 1.60270262 epoch total loss 1.53654718
Trained batch 495 batch loss 1.37396038 epoch total loss 1.53621876
Trained batch 496 batch loss 1.61555767 epoch total loss 1.53637862
Trained batch 497 batch loss 1.53190506 epoch total loss 1.53636968
Trained batch 498 batch loss 1.56448054 epoch total loss 1.53642607
Trained batch 499 batch loss 1.38370752 epoch total loss 1.53612
Trained batch 500 batch loss 1.26820433 epoch total loss 1.53558421
Trained batch 501 batch loss 1.31535542 epoch total loss 1.53514469
Trained batch 502 batch loss 1.14269364 epoch total loss 1.53436291
Trained batch 503 batch loss 1.35644221 epoch total loss 1.53400922
Trained batch 504 batch loss 1.31208444 epoch total loss 1.53356886
Trained batch 505 batch loss 1.14731836 epoch total loss 1.53280401
Trained batch 506 batch loss 1.06533492 epoch total loss 1.53188014
Trained batch 507 batch loss 1.43043232 epoch total loss 1.53168
Trained batch 508 batch loss 1.65609789 epoch total loss 1.53192496
Trained batch 509 batch loss 1.57342327 epoch total loss 1.5320065
Trained batch 510 batch loss 1.59972382 epoch total loss 1.5321393
Trained batch 511 batch loss 1.62338161 epoch total loss 1.53231776
Trained batch 512 batch loss 1.57973897 epoch total loss 1.53241038
Trained batch 513 batch loss 1.63101411 epoch total loss 1.53260267
Trained batch 514 batch loss 1.68847144 epoch total loss 1.53290594
Trained batch 515 batch loss 1.37646616 epoch total loss 1.53260219
Trained batch 516 batch loss 1.64132428 epoch total loss 1.53281283
Trained batch 517 batch loss 1.44289362 epoch total loss 1.53263879
Trained batch 518 batch loss 1.55704188 epoch total loss 1.532686
Trained batch 519 batch loss 1.45807457 epoch total loss 1.53254223
Trained batch 520 batch loss 1.51079607 epoch total loss 1.53250039
Trained batch 521 batch loss 1.57324612 epoch total loss 1.53257859
Trained batch 522 batch loss 1.57487559 epoch total loss 1.53265965
Trained batch 523 batch loss 1.5252459 epoch total loss 1.53264546
Trained batch 524 batch loss 1.51980352 epoch total loss 1.53262091
Trained batch 525 batch loss 1.5897603 epoch total loss 1.53272986
Trained batch 526 batch loss 1.64415956 epoch total loss 1.5329417
Trained batch 527 batch loss 1.68569887 epoch total loss 1.5332315
Trained batch 528 batch loss 1.68810129 epoch total loss 1.53352487
Trained batch 529 batch loss 1.64867592 epoch total loss 1.53374255
Trained batch 530 batch loss 1.57307422 epoch total loss 1.5338167
Trained batch 531 batch loss 1.5406208 epoch total loss 1.53382957
Trained batch 532 batch loss 1.49579382 epoch total loss 1.53375804
Trained batch 533 batch loss 1.60788083 epoch total loss 1.53389716
Trained batch 534 batch loss 1.5307399 epoch total loss 1.53389132
Trained batch 535 batch loss 1.54049921 epoch total loss 1.53390372
Trained batch 536 batch loss 1.39036584 epoch total loss 1.53363597
Trained batch 537 batch loss 1.2553302 epoch total loss 1.53311765
Trained batch 538 batch loss 1.17552757 epoch total loss 1.53245306
Trained batch 539 batch loss 1.30917883 epoch total loss 1.53203881
Trained batch 540 batch loss 1.72389007 epoch total loss 1.53239405
Trained batch 541 batch loss 1.57128382 epoch total loss 1.53246593
Trained batch 542 batch loss 1.5408417 epoch total loss 1.53248143
Trained batch 543 batch loss 1.36643052 epoch total loss 1.53217566
Trained batch 544 batch loss 1.31108129 epoch total loss 1.53176928
Trained batch 545 batch loss 1.51002383 epoch total loss 1.53172934
Trained batch 546 batch loss 1.55596352 epoch total loss 1.53177369
Trained batch 547 batch loss 1.54650021 epoch total loss 1.53180063
Trained batch 548 batch loss 1.55157876 epoch total loss 1.53183675
Trained batch 549 batch loss 1.36486816 epoch total loss 1.53153265
Trained batch 550 batch loss 1.36213732 epoch total loss 1.53122461
Trained batch 551 batch loss 1.51200056 epoch total loss 1.5311898
Trained batch 552 batch loss 1.59108126 epoch total loss 1.53129816
Trained batch 553 batch loss 1.48549807 epoch total loss 1.53121531
Trained batch 554 batch loss 1.44477618 epoch total loss 1.53105927
Trained batch 555 batch loss 1.36898792 epoch total loss 1.5307672
Trained batch 556 batch loss 1.35961914 epoch total loss 1.5304594
Trained batch 557 batch loss 1.44483709 epoch total loss 1.53030562
Trained batch 558 batch loss 1.64494944 epoch total loss 1.53051114
Trained batch 559 batch loss 1.6268754 epoch total loss 1.53068352
Trained batch 560 batch loss 1.49215066 epoch total loss 1.53061473
Trained batch 561 batch loss 1.62293804 epoch total loss 1.53077924
Trained batch 562 batch loss 1.58963633 epoch total loss 1.53088403
Trained batch 563 batch loss 1.10333312 epoch total loss 1.53012455
Trained batch 564 batch loss 1.40420127 epoch total loss 1.52990127
Trained batch 565 batch loss 1.28214371 epoch total loss 1.52946281
Trained batch 566 batch loss 1.36833227 epoch total loss 1.52917814
Trained batch 567 batch loss 1.21938109 epoch total loss 1.52863169
Trained batch 568 batch loss 1.59524274 epoch total loss 1.52874899
Trained batch 569 batch loss 1.48428106 epoch total loss 1.52867079
Trained batch 570 batch loss 1.48801398 epoch total loss 1.5285995
Trained batch 571 batch loss 1.52066755 epoch total loss 1.52858567
Trained batch 572 batch loss 1.72445989 epoch total loss 1.52892816
Trained batch 573 batch loss 1.46781945 epoch total loss 1.52882147
Trained batch 574 batch loss 1.516559 epoch total loss 1.52880013
Trained batch 575 batch loss 1.48489285 epoch total loss 1.52872372
Trained batch 576 batch loss 1.41086817 epoch total loss 1.52851915
Trained batch 577 batch loss 1.45023251 epoch total loss 1.52838349
Trained batch 578 batch loss 1.46812415 epoch total loss 1.52827919
Trained batch 579 batch loss 1.43072796 epoch total loss 1.52811074
Trained batch 580 batch loss 1.42282665 epoch total loss 1.52792931
Trained batch 581 batch loss 1.41828346 epoch total loss 1.52774048
Trained batch 582 batch loss 1.51457453 epoch total loss 1.52771795
Trained batch 583 batch loss 1.5476675 epoch total loss 1.52775216
Trained batch 584 batch loss 1.48244643 epoch total loss 1.52767456
Trained batch 585 batch loss 1.47124755 epoch total loss 1.52757812
Trained batch 586 batch loss 1.49716747 epoch total loss 1.52752626
Trained batch 587 batch loss 1.4759984 epoch total loss 1.52743852
Trained batch 588 batch loss 1.39426279 epoch total loss 1.52721202
Trained batch 589 batch loss 1.41091406 epoch total loss 1.52701449
Trained batch 590 batch loss 1.44984174 epoch total loss 1.52688372
Trained batch 591 batch loss 1.3868196 epoch total loss 1.52664673
Trained batch 592 batch loss 1.36218023 epoch total loss 1.52636898
Trained batch 593 batch loss 1.33975434 epoch total loss 1.52605426
Trained batch 594 batch loss 1.32478774 epoch total loss 1.52571547
Trained batch 595 batch loss 1.48064899 epoch total loss 1.52563965
Trained batch 596 batch loss 1.46233201 epoch total loss 1.52553344
Trained batch 597 batch loss 1.34967434 epoch total loss 1.52523887
Trained batch 598 batch loss 1.32548892 epoch total loss 1.52490485
Trained batch 599 batch loss 1.36209559 epoch total loss 1.52463317
Trained batch 600 batch loss 1.376297 epoch total loss 1.52438593
Trained batch 601 batch loss 1.3425281 epoch total loss 1.52408326
Trained batch 602 batch loss 1.37689114 epoch total loss 1.52383876
Trained batch 603 batch loss 1.36442828 epoch total loss 1.52357447
Trained batch 604 batch loss 1.58612084 epoch total loss 1.52367795
Trained batch 605 batch loss 1.51279163 epoch total loss 1.52366006
Trained batch 606 batch loss 1.54257751 epoch total loss 1.5236913
Trained batch 607 batch loss 1.49358845 epoch total loss 1.52364171
Trained batch 608 batch loss 1.50036263 epoch total loss 1.52360344
Trained batch 609 batch loss 1.37819493 epoch total loss 1.52336466
Trained batch 610 batch loss 1.56890225 epoch total loss 1.52343929
Trained batch 611 batch loss 1.29564977 epoch total loss 1.52306652
Trained batch 612 batch loss 1.42358744 epoch total loss 1.52290392
Trained batch 613 batch loss 1.42814088 epoch total loss 1.52274942
Trained batch 614 batch loss 1.16282487 epoch total loss 1.52216327
Trained batch 615 batch loss 1.46407366 epoch total loss 1.52206874
Trained batch 616 batch loss 1.5003233 epoch total loss 1.52203345
Trained batch 617 batch loss 1.40816736 epoch total loss 1.5218488
Trained batch 618 batch loss 1.51631117 epoch total loss 1.52183986
Trained batch 619 batch loss 1.50987291 epoch total loss 1.52182055
Trained batch 620 batch loss 1.49888563 epoch total loss 1.52178359
Trained batch 621 batch loss 1.5623759 epoch total loss 1.52184892
Trained batch 622 batch loss 1.39522386 epoch total loss 1.52164531
Trained batch 623 batch loss 1.48052359 epoch total loss 1.52157927
Trained batch 624 batch loss 1.34491956 epoch total loss 1.52129614
Trained batch 625 batch loss 1.46789408 epoch total loss 1.52121079
Trained batch 626 batch loss 1.5142622 epoch total loss 1.5211997
Trained batch 627 batch loss 1.51321113 epoch total loss 1.52118695
Trained batch 628 batch loss 1.49735034 epoch total loss 1.52114892
Trained batch 629 batch loss 1.47300041 epoch total loss 1.52107251
Trained batch 630 batch loss 1.4235301 epoch total loss 1.52091765
Trained batch 631 batch loss 1.38866973 epoch total loss 1.52070808
Trained batch 632 batch loss 1.53886783 epoch total loss 1.52073681
Trained batch 633 batch loss 1.15627623 epoch total loss 1.52016103
Trained batch 634 batch loss 1.34907508 epoch total loss 1.51989114
Trained batch 635 batch loss 1.28800046 epoch total loss 1.519526
Trained batch 636 batch loss 1.31549335 epoch total loss 1.51920521
Trained batch 637 batch loss 1.49604511 epoch total loss 1.51916873
Trained batch 638 batch loss 1.4280808 epoch total loss 1.51902604
Trained batch 639 batch loss 1.42611372 epoch total loss 1.51888061
Trained batch 640 batch loss 1.45544362 epoch total loss 1.51878142
Trained batch 641 batch loss 1.47599113 epoch total loss 1.51871479
Trained batch 642 batch loss 1.28391 epoch total loss 1.51834905
Trained batch 643 batch loss 1.37163973 epoch total loss 1.51812088
Trained batch 644 batch loss 1.29137409 epoch total loss 1.51776886
Trained batch 645 batch loss 1.26963973 epoch total loss 1.51738417
Trained batch 646 batch loss 1.23566341 epoch total loss 1.51694798
Trained batch 647 batch loss 1.22807229 epoch total loss 1.51650155
Trained batch 648 batch loss 1.38824439 epoch total loss 1.51630366
Trained batch 649 batch loss 1.3370347 epoch total loss 1.51602745
Trained batch 650 batch loss 1.25808716 epoch total loss 1.5156306
Trained batch 651 batch loss 1.46315765 epoch total loss 1.51555
Trained batch 652 batch loss 1.40336 epoch total loss 1.515378
Trained batch 653 batch loss 1.50351977 epoch total loss 1.51535988
Trained batch 654 batch loss 1.2776655 epoch total loss 1.51499641
Trained batch 655 batch loss 1.31348705 epoch total loss 1.51468873
Trained batch 656 batch loss 1.30794811 epoch total loss 1.51437354
